ID,Nombre2,PAIS,FUENTE,Fecha,HORA,MES_COLECTADO,ELEVACION,LATITUD,LONGITUD,TIPO,CLASE,COMENTARIOS,Conductivity,d18O,d2H,d-excess,H3,Precipitation,TempAir,TempWater,Vp
13963608-04d8-444e-9a90-853a65f2d80a,TAPAJOS RIVER - Para,BR,GNIR - Time series,29/11/2016,0:00:00,11,5,-1.99,-54.93,Surface waters,Surface Water - flowing,,,-4.011,-23.54,-19.529,,,,,
139b5a3b-60dc-447f-b5da-04614eaab9d0,BOGOTA,CO,GNIP - Monthly,15/02/1977,0:00:00,2,2547,4.7,-74.13,Precipitation,Rain,,,-0.73,-3.5,-2.77,13.2,20,13.1,,11.5
13a334c0-144b-493c-8328-a92c35c8deff,PIRACICABA,BR,GNIP - Events,25/02/1998,0:00:00,2,545,-22.71,-46.46583333,Precipitation,Rain,,,-11.6,-82.93,-71.33,,79.1,,,
13a6e9a1-f1d0-48de-8b87-a3c0520008c8,LEBRIJA - Conquistador,CO,GNIR - Time series,11/3/2007,0:00:00,3,1073,6.991944444,-73.03888889,Surface waters,Surface Water - flowing,,,-9.23,-63.52,-54.29,,,,,
13b4238a-6c9f-48d0-afb5-850da24d4b7e,BELEM,BR,GNIP - Monthly,15/03/1966,0:00:00,3,24,-1.43,-48.48,Precipitation,Rain,,,-2.8,-13.7,-10.9,19.9,273,25.4,,29.7
13c17607-d3cd-4c88-8c26-9d01c11bea26,CARRAIPIA,CO,GNIP - Monthly,15/05/2003,0:00:00,5,118,11.21944444,-72.36333333,Precipitation,Rain,,,-5,-33.8,-28.8,,,,,
13c372d9-aefe-408f-9a92-923761295575,ESPOCH,EC,GNIP - Monthly,15/03/2019,0:00:00,3,2820,-1.65,-78.68,Precipitation,Precipitation - type unavailable,,,-10.08,-70.8,-60.72,,,,,
13c45668-7a9f-4cba-952a-cabf8dc3c7be,PIRACICABA,BR,GNIP - Events,4/7/1996,0:00:00,7,545,-22.71,-46.46583333,Precipitation,Rain,,,-0.8,5.2,6,,1.6,,,
13c6c58d-c376-405c-9d4b-4f5ec49c2189,BOGOTA,CO,GNIP - Monthly,15/09/1988,0:00:00,9,2547,4.7,-74.13,Precipitation,Rain,,,-10.35,-70.7,-60.35,5.2,119,13.2,,12.2
13cfd8e4-6af4-46ce-ac87-81398abf0f40,QUITO-INAMHI,EC,GNIP - Monthly,15/12/2017,0:00:00,12,2789,-0.166666667,-78.48333333,Precipitation,Precipitation - type unavailable,,,-5.8,-33.7,-27.9,,,,,
13d0572b-d225-4d3b-bfb9-ddb685e17ea4,UZHCURRUMI,EC,GNIP - Monthly,15/04/1994,0:00:00,4,290,-3.322222222,-79.6,Precipitation,Precipitation - type unavailable,,,-7.55,-53.7,-46.15,,122,,,
13ebc1ad-d245-44f6-a041-d9b902166c4b,BELEM,BR,GNIP - Other schedule,30/11/1989,0:00:00,11,24,-1.43,-48.48,Precipitation,Rain,sample name corresponds to sampling period (weighted average),,-0.81,-5.4,-4.59,,324,,,
13ec9a57-2bde-451e-86dd-90f4271f72ee,TULENAPA,CO,GNIP - Monthly,15/04/2013,0:00:00,4,30,7.789855,-76.650846,Precipitation,Rain,,,-3.94,-20.21,-16.27,,,,,
13fa4001-7b8c-46b7-96fe-92f8e5d30768,BOGOTA,CO,GNIP - Monthly,15/10/2020,0:00:00,10,2547,4.7,-74.13,Precipitation,Rain,,,-7.12,-46.5,-39.38,,16.3,13.9,,11.4
14062418-b348-4b1c-9ea6-12a8f95ebade,PIRACICABA - Usina Ester,BR,GNIR - Time series,1/10/1996,0:00:00,10,514,-22.68361111,-47.24361111,Surface waters,Surface Water - flowing,4d-001-22                ,,-6.28,-34.18,-27.9,,,,,
1406ce3d-00a6-479d-bdd5-739b1d04c41c,SALVADOR (ONDINA),BR,GNIP - Monthly,15/10/1966,0:00:00,10,45,-13,-38.52,Precipitation,Rain,,,-0.72,3.3,4.02,,138,23.8,,23.8
141675e5-53c9-4284-acae-8a9152ccae5b,SOLIMOES - Manacapuru,BR,GNIR - Time series,27/01/2001,0:00:00,1,14,-3.312222222,-60.63027778,Surface waters,Surface Water - flowing,,,-5.19,-26.67,-21.48,,,,,
141aa669-0a0d-4312-9fc6-e01e38cc2308,ORINOCO - Soledad,VE,GNIR - Time series,1/9/1982,0:00:00,9,7,8.1525,-63.56222222,Surface waters,Surface Water - flowing,,,-5.97,-34.5,-28.53,,,,,
142cbcfb-5dc3-44d4-96d6-b275af6c953b,GALAPAGOS (CDRS),EC,GNIP - Events,4/10/2014,6:00:00,10,2,-0.743055556,-90.30222222,Precipitation,Rain,,,-0.117342712,5.008157537,5.125500248,,0.9,,,
142ed0f1-3d77-4298-a7d9-ced333eec943,EL TESORO (formerly COROZAL),CO,GNIP - Monthly,15/10/2016,0:00:00,10,198,9.357072,-75.289167,Precipitation,Rain,,,-2.03,-10,-7.97,,103.8,28.7,,33.9
14310e07-5988-49df-be87-e1d29f4dd4c6,GALAPAGOS (CDRS),EC,GNIP - Events,21/12/2015,6:00:00,12,2,-0.743055556,-90.30222222,Precipitation,Rain,,,-0.748907993,1.772235358,2.521143351,,2.1,,,
14330fa1-9daa-4676-b7ba-5be4b882476c,UZHCURRUMI,EC,GNIP - Monthly,15/01/1993,0:00:00,1,290,-3.322222222,-79.6,Precipitation,Precipitation - type unavailable,,,-1.25,-3.6,-2.35,,110,,,
1433611b-0bb7-48a0-af00-ce153a809cf5,SALVADOR (ONDINA),BR,GNIP - Monthly,15/12/1983,0:00:00,12,45,-13,-38.52,Precipitation,Rain,,,-1,5,6,,46,,,
143d1686-ad8a-4826-942c-01ccef963015,RIO DE JANEIRO,BR,GNIP - Monthly,15/08/1985,0:00:00,8,26,-22.9,-43.17,Precipitation,Rain,,,0.7,8,7.3,,53,22.3,,20.6
1444a372-9a9f-43dd-b79f-387d7edd8f5d,EL SALITRE,CO,GNIP - Monthly,15/03/1999,0:00:00,3,3140,5.1796,-74.00515278,Precipitation,Rain,,,-7.68,-47.85,-40.17,,47.6,,,
1444f6e6-1eee-4a26-84e8-cfbf15eecf8f,RIO DE JANEIRO,BR,GNIP - Monthly,15/06/1968,0:00:00,6,26,-22.9,-43.17,Precipitation,Rain,,,-3.17,-15.1,-11.93,15.1,51,20.4,,18.7
144da653-e4d5-4014-a82f-cb8cf86203ca,SAO GABRIEL,BR,GNIP - Events,31/08/1989,0:00:00,8,87,-0.13,-67.08,Precipitation,Rain,,,-7.44,-50.5,-43.06,,111,,,
14539b29-7052-415b-a86d-94e5b029f9fe,STA MARIA DA SERRA,BR,GNIP - Events,27/10/1998,0:00:00,10,488,-22.66416667,-48.06,Precipitation,Rain,,,-3.08,-10.33,-7.25,,6.2,,,
1455b57c-7acb-4963-ad55-2144bc487059,SANTAREM,BR,GNIP - Events,2/5/1989,0:00:00,5,46,-2.433333333,-54.71666667,Precipitation,Rain,,,-10.18,-68.4,-58.22,,,,,
145c7564-5537-448a-8294-aded19d64e87,CUENCA,EC,GNIP - Monthly,15/11/1995,0:00:00,11,2510,-2.883333333,-78.98333333,Precipitation,Precipitation - type unavailable,,,-11.75,-88.2,-76.45,,114,16.7,,
146a9815-6656-4b93-8bc9-c207e1a7fdf8,SAO GABRIEL,BR,GNIP - Monthly,15/12/1974,0:00:00,12,87,-0.13,-67.08,Precipitation,Rain,,,-2.85,-15.1,-12.25,12.7,224,25.8,,28.1
146ceec4-f355-49fb-a56c-ccf964174b56,AMAZON - Obidos (GRO),BR,GNIR - Time series,25/05/2013,0:00:00,5,1,-1.92,-55.52,Surface waters,Surface Water - flowing,,,-6.319,-40.4,-34.081,,,,,
146f025b-7485-462c-a63a-5c47c0d69e7f,TAHIN,EC,GNIP - Monthly,15/03/2006,0:00:00,3,120,-3.63,-80.00138889,Precipitation,Rain,,,-6,-37.88,-31.88,,,,,
148472c6-2a2e-471f-aabf-9f0895f93aa3,AMALUZA,EC,GNIP - Monthly,15/03/1994,0:00:00,3,1720,-2.6,-78.56666667,Precipitation,Precipitation - type unavailable,,,-8.76,-58.38,-49.62,,,,,
1484eb67-ff15-47bd-b791-93a383098f32,LA MARIA,CO,GNIP - Monthly,15/04/2003,0:00:00,4,2100,3.301436111,-76.08044444,Precipitation,Rain,,,-11.73,-83.4,-71.67,,307,,,
148b129f-1298-404b-8f77-934254a27cf8,EL TESORO (formerly COROZAL),CO,GNIP - Monthly,15/05/2015,0:00:00,5,198,9.357072,-75.289167,Precipitation,Rain,,,-4.92,-30.4,-25.48,,68.9,27.6,,30.6
14970e2e-6fd3-48a6-8a19-bd768b895ef5,LEBRIJA - La Esperanza,CO,GNIR - Time series,18/04/2005,0:00:00,4,1029,7.069166667,-73.07222222,Surface waters,Surface Water - flowing,,55.3,-7.93,-50.15,-42.22,,,,23,
14a5f86a-da68-45e3-b4fc-aeacaace01f2,SOLIMOES - Manacapuru,BR,GNIR - Time series,10/6/2004,0:00:00,6,14,-3.312222222,-60.63027778,Surface waters,Surface Water - flowing,,,-7.12,-45.4,-38.28,,,,,
14a6bd22-4823-49a5-8e56-e6f091f811d5,BELEM,BR,GNIP - Monthly,15/05/1979,0:00:00,5,24,-1.43,-48.48,Precipitation,Rain,,,-2.39,-12.3,-9.91,4.8,254,26.2,,31.1
14ae70b1-6b0f-48e8-8642-983b7493e29f,MACHALA,EC,GNIP - Monthly,15/11/1995,0:00:00,11,6,-3.25,-79.98333333,Precipitation,Rain,,,-0.4,3.9,4.3,,106,,,
14af8ea8-7926-47d1-bfd5-ea28beca8657,PIEDECUESTA,CO,GNIP - Monthly,15/07/2005,0:00:00,7,1000,7,-73.08333333,Precipitation,Rain,,,-5.72,-38.16,-32.44,,138.9,26.1,,
14ba46e6-f978-4c6b-8b3a-344b9243059a,LOJA (LA ARGELIA),EC,GNIP - Monthly,15/12/2017,0:00:00,12,2130,-4.036388889,-79.20111111,Precipitation,Precipitation - type unavailable,,,-3.83,-18.6,-14.77,,,,,
14c091af-e44b-41ba-b720-9ff383ae0d93,SAO GABRIEL,BR,GNIP - Monthly,15/08/1968,0:00:00,8,87,-0.13,-67.08,Precipitation,Rain,,,-4.44,-18.6,-14.16,18.3,276,24.8,,27.6
14c5e4ee-5a24-4e0c-ac44-64aa2be6c15c,EL ANGULO,CO,GNIP - Monthly,15/05/1999,0:00:00,5,2800,4.912811111,-73.89339167,Precipitation,Rain,,,-13.03,-89.05,-76.02,,112,,,
14cf6bd4-11d6-4268-9ca0-145f0ea9072b,BOGOTA,CO,GNIP - Monthly,15/05/2005,0:00:00,5,2547,4.7,-74.13,Precipitation,Rain,,,-15.36,-116.56,-101.2,2.11,161.3,13.9,,13
14d39a67-fc14-4df9-b04b-577fdc32ee2e,BELEM,BR,GNIP - Monthly,15/10/1967,0:00:00,10,24,-1.43,-48.48,Precipitation,Rain,,,-0.49,2.4,2.89,,54,25.9,,25.7
14d691fa-bff1-4269-b7ad-a5331c899c12,LEBRIJA - Conquistador,CO,GNIR - Time series,21/04/2005,0:00:00,4,1073,6.991944444,-73.03888889,Surface waters,Surface Water - flowing,,243,-9.2,-61.7,-52.5,,,,22.3,
14dbf21c-d017-46c1-b4ca-bfdd052eb410,MARCAPOMACOCHA,PE,GNIP - Monthly,15/02/2008,0:00:00,2,4477,-11.40438889,-76.32505556,Precipitation,"Rain & Snow (""mixed"")",,,-19.14,-138.94,-119.8,3.3,123.6,5.4,,
14e2e082-3dac-44f4-a3ca-d30d40d77165,TOLUVIEJO,CO,GNIP - Monthly,15/09/2017,0:00:00,9,42,9.4778,-75.469,Precipitation,Rain,,,-3.57,-18.8,-15.23,,58,27.2,,32.4
14e9e049-c9dd-479d-b88e-1605678ffac8,LAGO AGRIO,EC,GNIP - Monthly,15/02/1996,0:00:00,2,297,0.083333333,-76.86666667,Precipitation,Precipitation - type unavailable,,,-6.02,-37.7,-31.68,,386,,,
14ea0b2b-28f8-47ca-950d-fdd0a440827f,PORTO ALEGRE,BR,GNIP - Monthly,15/06/1969,0:00:00,6,7,-30.08,-51.18,Precipitation,Rain,,,-2.62,-7.6,-4.98,27.4,74,15.3,,13.9
14ebb3bc-21ad-43e4-813f-33ed0d6bf44a,LEBRIJA - Majadas,CO,GNIR - Time series,24/05/2006,0:00:00,5,760,7.159166667,-73.10083333,Surface waters,Surface Water - flowing,,217,-8.31,-55.96,-47.65,,,,20.9,
14f482aa-6b7b-4c3d-ab51-628d7874272d,PORTO VELHO,BR,GNIP - Monthly,15/04/1975,0:00:00,4,105,-8.77,-63.92,Precipitation,Rain,,,-8.25,-58.6,-50.35,4.4,190,25.7,,29.8
14f7fed2-77a3-49ef-98d2-4d529f6b7a35,EL TESORO (formerly COROZAL),CO,GNIP - Monthly,15/05/2010,0:00:00,5,198,9.357072,-75.289167,Precipitation,Rain,,,-9.198792257,-66.60198213,-57.40318987,,126.9,27.97,,
14ff0b3e-cf97-42ff-a842-d51fceeefb80,EL TESORO (formerly COROZAL),CO,GNIP - Monthly,15/03/2006,0:00:00,3,198,9.357072,-75.289167,Precipitation,Rain,,,-0.58,3.08,3.66,,37.2,28.9,,
150b4e11-3724-4237-b4ff-9a1687f7f56a,LEBRIJA - Conquistador,CO,GNIR - Time series,31/12/2006,0:00:00,12,1073,6.991944444,-73.03888889,Surface waters,Surface Water - flowing,,29,-9.08,-61.41,-52.33,,,,24.2,
150d75d8-7fbd-48a6-895b-4b2ea6eb745d,CUIABA,BR,GNIP - Monthly,15/11/1969,0:00:00,11,165,-15.6,-56.1,Precipitation,Rain,,,-1.78,-6,-4.22,26.8,83,27.4,,27.5
150f31e3-7404-4998-b8a3-043472cc4315,BELEM,BR,GNIP - Monthly,15/11/1984,0:00:00,11,24,-1.43,-48.48,Precipitation,Rain,,,-1.9,-9,-7.1,,83,26.3,,31.6
151977cf-5646-4ec2-8c35-dc73f6c6fbb1,PICHILINGUE,EC,GNIP - Monthly,15/09/2019,0:00:00,9,120,-1.1,-79.46166667,Precipitation,Precipitation - type unavailable,,,-2.08,-6.7,-4.62,,,,,
1519c713-116e-4938-ad4e-86e3e3d57652,SAO GABRIEL,BR,GNIP - Monthly,15/04/1966,0:00:00,4,87,-0.13,-67.08,Precipitation,Precipitation - type unavailable,,,-4.23,-32.3,-28.07,38,173,25.2,,28.5
151b1090-47a1-448a-917d-88f6dc3ed632,CUENCA,EC,GNIP - Monthly,15/11/1992,0:00:00,11,2510,-2.883333333,-78.98333333,Precipitation,Precipitation - type unavailable,,,-12.01,-84.3,-72.29,,94,16.8,,
151b6169-39df-4d2f-91cc-ad4440a79cdd,UAUPES,BR,GNIP - Monthly,15/04/1979,0:00:00,4,74,-0.121944444,-67.14916667,Precipitation,Rain,,,-9.1,-63,-53.9,,375.8,,,
151cee43-bc88-4e5d-99e5-5931cf1996d2,PORTO ALEGRE,BR,GNIP - Monthly,15/11/1975,0:00:00,11,7,-30.08,-51.18,Precipitation,Rain,,,-3.81,-19.8,-15.99,20.5,92,20.5,,16
15217e2f-efc8-4283-8ce4-028305a31148,ALLURIQUIN,EC,GNIP - Monthly,15/11/1995,0:00:00,11,850,-0.316666667,-78.96666667,Precipitation,Rain,,,-5.73,-37.6,-31.87,,100,,,
1533ba78-afff-4dc9-b00c-d13254b7c24f,AMAZON - Obidos,BR,GNIR - Time series,1/12/2000,0:00:00,12,6,-1.9225,-55.67527778,Surface waters,Surface Water - flowing,,,-4.57,-21.13,-16.56,,,,,
15356c77-a87e-4cd7-997b-9f21ffecdbb4,BARRANQUILLA,CO,GNIP - Monthly,15/08/1979,0:00:00,8,14,10.88,-74.78,Precipitation,Rain,,,-3.84,-26.4,-22.56,5.8,60,27.7,,29.8
15381039-038a-4ea0-97e2-5a67b1218b01,SALVADOR (ONDINA),BR,GNIP - Monthly,15/10/1973,0:00:00,10,45,-13,-38.52,Precipitation,Rain,,,-1.34,3,4.34,5.9,321,24.8,,24.9
1539bb89-2820-44f2-a582-a066aab82217,PORTO ALEGRE,BR,GNIP - Monthly,15/10/1969,0:00:00,10,7,-30.08,-51.18,Precipitation,Rain,,,-2.46,-7.9,-5.44,34.5,23,18.1,,14
1542ee42-1ed5-451c-b4c6-bd0520838284,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,15/12/2013,0:00:00,12,857,-19.87086111,-43.96733333,Precipitation,Rain,,,-12.46,-88.6,-76.14,2.65,371.9,22.4,,27.1
1547f9e3-386e-4e72-baec-e3ee22618a40,LA SIRENA,CO,GNIP - Monthly,15/08/2003,0:00:00,8,2605,3.305997222,-76.07,Precipitation,Rain,,,-8.4,-56.8,-48.4,,350,,,
15481840-e882-4344-9f44-c5fa94455332,LEBRIJA - Cafe Madrid,CO,GNIR - Time series,21/08/2006,0:00:00,8,621,7.167222222,-73.14638889,Surface waters,Surface Water - flowing,,168,-9.28,-64.36,-55.08,,,,24,
15495013-d66f-4009-8142-b8f3d9e38b74,LA PRADERA,CO,GNIP - Monthly,15/08/1999,0:00:00,8,2703,5.005255556,-74.138175,Precipitation,Rain,,,-8.71,-53.9,-45.19,,,,,
1549eea6-4ed1-4178-9484-0c9f4d84cc1f,IZOBAMBA,EC,GNIP - Monthly,15/11/1998,0:00:00,11,3058,-0.37,-78.55,Precipitation,Precipitation - type unavailable,,,-10.15,-69,-58.85,,,11,,11.7
154ad8ae-9f8f-4a8d-ad37-5107879f4f47,RIO DE JANEIRO,BR,GNIP - Monthly,15/09/1985,0:00:00,9,26,-22.9,-43.17,Precipitation,Rain,,,-1,4,5,,150,21.3,,21.2
154d989f-41e7-4fe3-85be-132f07b83379,NUEVA ROCAFUERTE,EC,GNIP - Monthly,15/10/2020,0:00:00,10,180,-0.92,-75.4,Precipitation,Precipitation - type unavailable,,,-2.6,-8.4,-5.8,,,,,
15685aad-1782-4243-844d-2489a51752d0,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,15/04/2019,0:00:00,4,857,-19.87086111,-43.96733333,Precipitation,Precipitation - type unavailable,,,-5.02,-26.9,-21.88,2.1,,,,
156e0f08-063d-4f5b-a2f0-2b8ef8be615a,IZOBAMBA,EC,GNIP - Monthly,15/11/2014,0:00:00,11,3058,-0.37,-78.55,Precipitation,Precipitation - type unavailable,,,-10.96,-74.8,-63.84,,,,,
156f9ead-4525-43d2-9953-9b9e60e40cf8,MANAUS,BR,GNIP - Monthly,15/07/1974,0:00:00,7,72,-3.12,-60.02,Precipitation,Rain,,,-2.97,-10.2,-7.23,12.4,70,26.3,,26.4
1573cfbf-33c2-40c7-a701-d77cae941d6e,GALAPAGOS (CDRS),EC,GNIP - Events,14/05/2015,6:00:00,5,2,-0.743055556,-90.30222222,Precipitation,Rain,,,-0.734804249,1.58772289,2.322527139,,0.4,,,
157ce228-dc3e-40e2-bb0a-6a53bed01854,CUIABA,BR,GNIP - Monthly,15/01/1979,0:00:00,1,165,-15.6,-56.1,Precipitation,Rain,,,-3.65,-17.2,-13.55,9.7,207,26.4,,28.4
159195b5-7a15-4eed-a9e2-741658b869e9,GALAPAGOS (CDRS),EC,GNIP - Events,25/08/2013,6:00:00,8,2,-0.743055556,-90.30222222,Precipitation,Rain,,,-2.909055403,-12.51200117,-9.602945764,,0.9,,,
1599d5d2-ca73-4b92-a795-498b63924256,CEARA MIRIM,BR,GNIP - Monthly,15/10/1982,0:00:00,10,8,-5.8,-35.2,Precipitation,Rain,,,-1.72,-3.2,-1.48,2,56,26.2,,23.4
15a16de6-e607-49cc-9bc2-0d92f3ea11c7,LA CONCORDIA,EC,GNIP - Monthly,15/03/1994,0:00:00,3,360,0.104722222,-79.28333333,Precipitation,Precipitation - type unavailable,,,-5.34,-29.5,-24.16,,715,24.8,,
15a627b3-20c1-4888-8d8a-fb3562cbd62c,"MAGDALENA - Calamar (Bolivar, Intendencia Fluvial)",CO,GNIR - Time series,30/10/2017,16:30:00,10,2,10.25321,-74.91608,Surface waters,Surface Water - flowing,Sampling time is local time,,-6.666,-48.54,-41.874,,,,,
15c60422-a1e2-41da-a43e-69a0fedfc582,LEBRIJA - Cafe Madrid,CO,GNIR - Time series,17/11/2007,0:00:00,11,621,7.167222222,-73.14638889,Surface waters,Surface Water - flowing,,,-8.58,-59.36,-50.78,,,,,
15d358e4-f608-47da-8d16-0eae87d1d2a4,CAMPINAS,BR,GNIP - Events,21/02/1998,0:00:00,2,661,-23,-47.13333333,Precipitation,Rain,,,-4.68,-25.22,-20.54,,16.2,,,
15df481c-4e19-4876-ab77-d323f0aab5e7,GALAPAGOS (CDRS),EC,GNIP - Events,3/8/2014,6:00:00,8,2,-0.743055556,-90.30222222,Precipitation,Rain,,,0.339470961,2.40556593,2.066094969,,0.2,,,
15e7645f-1bec-4fe5-910d-a9fd1a609d49,SAO GABRIEL,BR,GNIP - Monthly,15/12/1972,0:00:00,12,87,-0.13,-67.08,Precipitation,Rain,,,-2.34,-8.5,-6.16,19.1,273,25.9,,28.2
15eb97c6-4a69-4d10-bd39-066a6a6829e6,IZOBAMBA,EC,GNIP - Monthly,15/07/1973,0:00:00,7,3058,-0.37,-78.55,Precipitation,Rain,,,-10.75,-80.1,-69.35,16.1,61,10.6,,10.5
15ed5d6a-ac04-4053-8f6d-8e2230e70154,BELEM,BR,GNIP - Monthly,15/02/1980,0:00:00,2,24,-1.43,-48.48,Precipitation,Rain,,,-2.2,-20.5,-18.3,3.7,776,24.7,,29.4
15f3bff2-b237-4a41-99cd-990570a71477,AMALUZA,EC,GNIP - Monthly,15/12/1993,0:00:00,12,1720,-2.6,-78.56666667,Precipitation,Precipitation - type unavailable,,,-7.3,-45.8,-38.5,,70,,,
15f9231d-f6f1-4381-bf5e-30ddaba91fce,IZOBAMBA,EC,GNIP - Monthly,15/11/1979,0:00:00,11,3058,-0.37,-78.55,Precipitation,Rain,,,-6.7,-38.8,-32.1,9.3,49,12.1,,11.1
1631d89b-9d19-4f30-811d-4ed1fc61bf9e,LA MARIANA,CO,GNIP - Monthly,15/06/2005,0:00:00,6,,7.125555556,-73.01027778,Precipitation,Rain,,,-10.68,-75.78,-65.1,,250.7,11.7,,
163bbd51-1d54-4101-b424-676877653097,CUMBAYA (USFQ),EC,GNIP - Monthly,15/03/2019,0:00:00,3,2380,-0.1968,-78.436,Precipitation,Precipitation - type unavailable,,,-10.17,-70.3,-60.13,,,,,
163c57ce-aa41-46ef-85b0-5cd9abf54bd6,GALAPAGOS (CDRS),EC,GNIP - Monthly,15/10/2013,0:00:00,10,2,-0.743055556,-90.30222222,Precipitation,Rain,,,-0.805566371,1.494906769,2.300473139,,7,,,
164315d8-2014-4ab8-9361-c9628b785050,LEBRIJA - La Esperanza,CO,GNIR - Time series,10/6/2007,0:00:00,6,1029,7.069166667,-73.07222222,Surface waters,Surface Water - flowing,,397,-8.56,-57.06,-48.5,,,,21,
1648dd8a-fae2-467a-8f37-51a16753b9a4,FORTALEZA,BR,GNIP - Monthly,15/02/1974,0:00:00,2,27,-3.72,-38.55,Precipitation,Rain,,,-5.13,-32.2,-27.07,4.8,189,25.5,,28.1
164a4e44-2c7b-427b-bd75-ecc52710d9c2,CAMPO GRANDE,BR,GNIP - Events,15/09/1989,0:00:00,9,572,-20.47,-54.67,Precipitation,Rain,,,-0.76,6.2,6.96,,,,,
164e64fa-10de-447a-bf94-3769825e1df6,QUITO-INAMHI,EC,GNIP - Monthly,1/8/2002,0:00:00,8,2789,-0.166666667,-78.48333333,Precipitation,Rain,,,-8.28,-56.8,-48.52,,9.1,16,,9.7
166834f3-0753-450f-b153-d8e0b1ec0fee,BELEM,BR,GNIP - Monthly,15/04/1980,0:00:00,4,24,-1.43,-48.48,Precipitation,Rain,,,-3.54,-17.8,-14.26,3.9,371,25.9,,32.6
166e5dda-0a2c-45d3-a1a6-d4e24224efc1,LEBRIJA - Conquistador,CO,GNIR - Time series,13/02/2005,0:00:00,2,1073,6.991944444,-73.03888889,Surface waters,Surface Water - flowing,,80.2,-8.84,-58.3,-49.46,,,,21.7,
166f437f-07d6-4917-8b15-f3a1fd88c8af,PUERTO ALMENDRAS - IQUITOS,PE,GNIP - Monthly,15/12/2006,0:00:00,12,98,-3.823991667,-73.377425,Precipitation,Rain,,,-6.07,-37.68,-31.61,1.29,,26.1,,28.1
16825ac8-c0a7-4c65-935e-1b07da4944a8,SAN GABRIEL,EC,GNIP - Monthly,15/09/2016,0:00:00,9,2860,0.604166667,-77.81944444,Precipitation,Rain,,,-9.53,-65.4,-55.87,,66.8,,,
1684d870-7cdd-4c6f-8a5e-c4d52b131bbf,BELEM,BR,GNIP - Monthly,15/02/1984,0:00:00,2,24,-1.43,-48.48,Precipitation,Rain,,,-3.8,-16,-12.2,,585,25.1,,30.2
16874674-e5ab-4a8e-af70-e91ea4ae2fc0,PLANTA NIMA,CO,GNIP - Monthly,15/05/2003,0:00:00,5,1170,3.33,-76.13,Precipitation,Rain,,,-9.9,-74.2,-64.3,,560,,,
169336d7-da63-4c7b-9d90-2c8d05691937,CRUZEIRO DO SUL,BR,GNIP - Events,31/03/1989,0:00:00,3,170,-7.66,-72.65,Precipitation,Rain,,,-9.92,-63.8,-53.88,,125,,,
16952e10-38fe-4f39-b508-674c82af914f,BENJAMIN CONSTANT,BR,GNIP - Events,15/08/1989,0:00:00,8,65,-4.38,-69.98,Precipitation,Rain,,,-1.54,-1.4,0.14,,58,,,
16978826-bacb-4048-8341-28347a75e17a,FORTALEZA,BR,GNIP - Monthly,15/05/1984,0:00:00,5,27,-3.72,-38.55,Precipitation,Rain,,,-4,-28,-24,,445,25.8,,28.1
16acb74e-cfe5-4d5b-b8a4-ad3d96852115,BOGOTA,CO,GNIP - Monthly,15/02/1975,0:00:00,2,2547,4.7,-74.13,Precipitation,Rain,,,-2.49,-8.6,-6.11,11.8,32,12.8,,12
16bbc83f-2a4e-4868-b3b4-59be50bc4a25,BARRANQUILLA,CO,GNIP - Monthly,15/08/1989,0:00:00,8,14,10.88,-74.78,Precipitation,Rain,,,-3.05,-15.3,-12.25,2.9,178,27.9,,30.7
16cd3732-52c2-4bd8-a7f2-e5c061222f0b,ISLA TAQUILE,PE,GNIP - Monthly,15/12/2000,0:00:00,12,3820,-15.7625,-69.69166667,Precipitation,Rain,,,-22.08,-167,-144.92,,122.5,,,
16d55866-36a2-4de4-b0d0-5146329bee2f,CUIABA,BR,GNIP - Monthly,15/10/1968,0:00:00,10,165,-15.6,-56.1,Precipitation,Rain,,,-1.69,2.7,4.39,41.6,154,27,,26.4
17022bbe-8a52-4f74-91b8-b741dce75924,BELEM,BR,GNIP - Events,15/08/1990,0:00:00,8,24,-1.43,-48.48,Precipitation,Rain,,,-1.83,2.1,3.93,,85,,,
170395c6-2b8e-49ee-941d-e8aba9a73fd1,SALVADOR (ONDINA),BR,GNIP - Monthly,15/11/1975,0:00:00,11,45,-13,-38.52,Precipitation,Rain,,,-1.55,-0.8,0.75,4,103,25.6,,26.4
17066da8-7720-4819-a74d-3cf732934018,BOGOTA,CO,GNIP - Monthly,15/09/1984,0:00:00,9,2547,4.7,-74.13,Precipitation,Rain,,,-10.62,-74.6,-63.98,4.2,75,12.7,,12.1
1715b2bf-5fb9-4f10-86c2-917d1f0d5468,SANTO DOMINGO,EC,GNIP - Monthly,1/4/1993,0:00:00,4,600,-0.25,-79.16666667,Precipitation,Rain,,,-11.12,-82.46,-71.34,,,,,
171bcf0a-623e-47a2-908f-1f31c660d793,GALAPAGOS (CDRS),EC,GNIP - Events,26/07/2015,6:00:00,7,2,-0.743055556,-90.30222222,Precipitation,Rain,,,-0.649792135,1.953605325,2.603397461,,0.5,,,
171eb2a0-f6f4-4fb6-b8b9-1f4b55979244,IZOBAMBA,EC,GNIP - Monthly,15/10/2017,0:00:00,10,3058,-0.37,-78.55,Precipitation,Rain,,,-10.59,-72.8,-62.21,2.09,113,,,
