ID,"	Nombre2",LATITUD,LONGITUD,ELEVACION,Fecha,AÑO,MES_COLECTADO,"	d2H","	d18O",H3,H3 Error,d-excess,TIPO,CLASE,PAIS,FUENTE
IDEAM_RNI_Bolivia42353,Bolivia,5.328269444,-75.112,1809,15/12/2015,2015,12,-15.12,-3.239,,,10.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Bolivia42384,Bolivia,5.328269444,-75.112,1809,15/01/2016,2016,1,2.02,-1.311,,,12.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Bolivia42415,Bolivia,5.328269444,-75.112,1809,15/02/2016,2016,2,2.38,-1.23,,,12.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Bolivia42444,Bolivia,5.328269444,-75.112,1809,15/03/2016,2016,3,-4.27,-2.158,,,13,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Bolivia42475,Bolivia,5.328269444,-75.112,1809,15/04/2016,2016,4,-50.41,-7.558,,,10.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Bolivia42505,Bolivia,5.328269444,-75.112,1809,15/05/2016,2016,5,-91.44,-12.559,,,9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Bolivia42536,Bolivia,5.328269444,-75.112,1809,15/06/2016,2016,6,-58.58,-8.461,,,9.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Bolivia42566,Bolivia,5.328269444,-75.112,1809,15/07/2016,2016,7,-54.71,-8.237,,,11.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Bolivia42597,Bolivia,5.328269444,-75.112,1809,15/08/2016,2016,8,-32.41,-5.558,,,12.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Bolivia42628,Bolivia,5.328269444,-75.112,1809,15/09/2016,2016,9,-49.98,-7.86,,,12.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Bolivia42658,Bolivia,5.328269444,-75.112,1809,15/10/2016,2016,10,-72.13,-10.416,,,11.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Bolivia42719,Bolivia,5.328269444,-75.112,1809,15/12/2016,2016,12,-61.02,-8.977,,,10.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá42640,Carmen de Tonchalá,7.846694,-72.566667,307,27/09/2016,2016,9,-35.4,-5.04,,,4.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá42658,Carmen de Tonchalá,7.846694,-72.566667,307,15/10/2016,2016,10,-29.8,-4.78,,,8.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá42689,Carmen de Tonchalá,7.846694,-72.566667,307,15/11/2016,2016,11,-31.8,-4.06,,,0.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá42719,Carmen de Tonchalá,7.846694,-72.566667,307,15/12/2016,2016,12,-16.2,-2.91,,,7.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá42750,Carmen de Tonchalá,7.846694,-72.566667,307,15/01/2017,2017,1,-14.7,-2.45,,,4.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá42781,Carmen de Tonchalá,7.846694,-72.566667,307,15/02/2017,2017,2,15.7,1.02,,,7.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá42809,Carmen de Tonchalá,7.846694,-72.566667,307,15/03/2017,2017,3,-16.7,-2.75,,,5.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá42840,Carmen de Tonchalá,7.846694,-72.566667,307,15/04/2017,2017,4,-27.5,-3.6,,,1.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá42870,Carmen de Tonchalá,7.846694,-72.566667,307,15/05/2017,2017,5,-57.5,-7.5,,,2.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá42901,Carmen de Tonchalá,7.846694,-72.566667,307,15/06/2017,2017,6,-51.4,-6,,,-3.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá42962,Carmen de Tonchalá,7.846694,-72.566667,307,15/08/2017,2017,8,-51,-5.51,,,-6.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá42993,Carmen de Tonchalá,7.846694,-72.566667,307,15/09/2017,2017,9,0,0.48,,,-3.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43023,Carmen de Tonchalá,7.846694,-72.566667,307,15/10/2017,2017,10,-30.5,-3.9,,,0.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43054,Carmen de Tonchalá,7.846694,-72.566667,307,15/11/2017,2017,11,-35.6,-5.31,,,6.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43084,Carmen de Tonchalá,7.846694,-72.566667,307,15/12/2017,2017,12,-0.8,-1.44,,,10.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43115,Carmen de Tonchalá,7.846694,-72.566667,307,15/01/2018,2018,1,-44.3,-6.2,,,5.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43146,Carmen de Tonchalá,7.846694,-72.566667,307,15/02/2018,2018,2,-39.3,-5.07,,,1.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43174,Carmen de Tonchalá,7.846694,-72.566667,307,15/03/2018,2018,3,9.5,-0.71,,,15.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43205,Carmen de Tonchalá,7.846694,-72.566667,307,15/04/2018,2018,4,6.4,-0.66,,,11.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43235,Carmen de Tonchalá,7.846694,-72.566667,307,15/05/2018,2018,5,-4.5,-1.78,,,9.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43266,Carmen de Tonchalá,7.846694,-72.566667,307,15/06/2018,2018,6,-40.3,-5.17,,,1.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43327,Carmen de Tonchalá,7.846694,-72.566667,307,15/08/2018,2018,8,-34.2,-4.08,,,-1.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43358,Carmen de Tonchalá,7.846694,-72.566667,307,15/09/2018,2018,9,-20.9,-2.28,,,-2.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43388,Carmen de Tonchalá,7.846694,-72.566667,307,15/10/2018,2018,10,-19.9,-3.5,,,8.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43419,Carmen de Tonchalá,7.846694,-72.566667,307,15/11/2018,2018,11,-48.1,-7.42,,,11.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43449,Carmen de Tonchalá,7.846694,-72.566667,307,15/12/2018,2018,12,-9.3,-2.44,,,10.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43480,Carmen de Tonchalá,7.846694,-72.566667,307,15/01/2019,2019,1,12.4,0.08,,,11.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43511,Carmen de Tonchalá,7.846694,-72.566667,307,15/02/2019,2019,2,21.8,2.24,,,3.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43539,Carmen de Tonchalá,7.846694,-72.566667,307,15/03/2019,2019,3,5.1,-0.84,,,11.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43570,Carmen de Tonchalá,7.846694,-72.566667,307,15/04/2019,2019,4,-14.5,-2.84,,,8.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43600,Carmen de Tonchalá,7.846694,-72.566667,307,15/05/2019,2019,5,4.3,-0.98,,,12.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43692,Carmen de Tonchalá,7.846694,-72.566667,307,15/08/2019,2019,8,-37.2,-4.82,,,1.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43723,Carmen de Tonchalá,7.846694,-72.566667,307,15/09/2019,2019,9,-28.2,-3.38,,,-1.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43753,Carmen de Tonchalá,7.846694,-72.566667,307,15/10/2019,2019,10,-38.6,-6.13,,,10.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43784,Carmen de Tonchalá,7.846694,-72.566667,307,15/11/2019,2019,11,-16.9,-3.29,,,9.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43845,Carmen de Tonchalá,7.846694,-72.566667,307,15/01/2020,2020,1,2.1,-1.22,,,11.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43905,Carmen de Tonchalá,7.846694,-72.566667,307,15/03/2020,2020,3,-2.1,-1.64,,,11,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43936,Carmen de Tonchalá,7.846694,-72.566667,307,15/04/2020,2020,4,4.4,-0.68,,,9.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43966,Carmen de Tonchalá,7.846694,-72.566667,307,15/05/2020,2020,5,-60.7,-8.37,,,6.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá43997,Carmen de Tonchalá,7.846694,-72.566667,307,15/06/2020,2020,6,-70,-9.13,,,3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44027,Carmen de Tonchalá,7.846694,-72.566667,307,15/07/2020,2020,7,-35.4,-4.76,,,2.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44058,Carmen de Tonchalá,7.846694,-72.566667,307,15/08/2020,2020,8,-11,-2.15,,,6.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44089,Carmen de Tonchalá,7.846694,-72.566667,307,15/09/2020,2020,9,-20.7,-3.67,,,8.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44119,Carmen de Tonchalá,7.846694,-72.566667,307,15/10/2020,2020,10,-18,-3.95,,,13.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44150,Carmen de Tonchalá,7.846694,-72.566667,307,15/11/2020,2020,11,-79.4,-11.63,,,13.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44180,Carmen de Tonchalá,7.846694,-72.566667,307,15/12/2020,2020,12,-28.9,-4.94,,,10.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44211,Carmen de Tonchalá,7.846694,-72.566667,307,15/01/2021,2021,1,8.7,-0.48,,,12.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44242,Carmen de Tonchalá,7.846694,-72.566667,307,15/02/2021,2021,2,12.2,0.32,,,9.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44270,Carmen de Tonchalá,7.846694,-72.566667,307,15/03/2021,2021,3,12.5,-0.28,,,14.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44301,Carmen de Tonchalá,7.846694,-72.566667,307,15/04/2021,2021,4,-13,-1.67,,,0.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44331,Carmen de Tonchalá,7.846694,-72.566667,307,15/05/2021,2021,5,-78.3,-10.77,,,7.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44361,Carmen de Tonchalá,7.846694,-72.566667,307,14/06/2021,2021,6,-56.3,-8.28,,,9.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44391,Carmen de Tonchalá,7.846694,-72.566667,307,14/07/2021,2021,7,-29.9,-3.57,,,-1.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44421,Carmen de Tonchalá,7.846694,-72.566667,307,13/08/2021,2021,8,-47.6,-7.33,,,11,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44452,Carmen de Tonchalá,7.846694,-72.566667,307,13/09/2021,2021,9,-29.9,-4.72,,,7.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44483,Carmen de Tonchalá,7.846694,-72.566667,307,14/10/2021,2021,10,-123.3,-16.85,,,11.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44515,Carmen de Tonchalá,7.846694,-72.566667,307,15/11/2021,2021,11,-38.1,-6.2,,,11.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44545,Carmen de Tonchalá,7.846694,-72.566667,307,15/12/2021,2021,12,1.4,-1.45,,,13,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44575,Carmen de Tonchalá,7.846694,-72.566667,307,14/01/2022,2022,1,10.3,-0.15,,,11.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44607,Carmen de Tonchalá,7.846694,-72.566667,307,15/02/2022,2022,2,8.4,-0.54,,,12.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44635,Carmen de Tonchalá,7.846694,-72.566667,307,15/03/2022,2022,3,-1.6,-1.34,,,9.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44666,Carmen de Tonchalá,7.846694,-72.566667,307,15/04/2022,2022,4,-54.7,-6.89,,,0.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44727,Carmen de Tonchalá,7.846694,-72.566667,307,15/06/2022,2022,6,-62.5,-5.57,,,-17.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44851,Carmen de Tonchalá,7.846694,-72.566667,307,17/10/2022,2022,10,-55.5,-8.37,,,11.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Carmen de Tonchalá44881,Carmen de Tonchalá,7.846694,-72.566667,307,16/11/2022,2022,11,-57.6,-8.49,,,10.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42262,Duitama,5.78755,-73.081783,2509,15/09/2015,2015,9,-26.31,-4.006,,,5.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42292,Duitama,5.78755,-73.081783,2509,15/10/2015,2015,10,-22.19,-3.587,,,6.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42323,Duitama,5.78755,-73.081783,2509,15/11/2015,2015,11,-58.9,-8.195,,,6.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42353,Duitama,5.78755,-73.081783,2509,15/12/2015,2015,12,-34.47,-4.722,,,3.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42384,Duitama,5.78755,-73.081783,2509,15/01/2016,2016,1,-1.22,-1.033,,,7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42415,Duitama,5.78755,-73.081783,2509,15/02/2016,2016,2,13.29,0.92,,,5.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42444,Duitama,5.78755,-73.081783,2509,15/03/2016,2016,3,1.9,-1.112,,,10.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42475,Duitama,5.78755,-73.081783,2509,15/04/2016,2016,4,-35.75,-5.831,,,10.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42505,Duitama,5.78755,-73.081783,2509,15/05/2016,2016,5,-96.49,-12.962,,,7.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42536,Duitama,5.78755,-73.081783,2509,15/06/2016,2016,6,-67.52,-8.704,,,2.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42566,Duitama,5.78755,-73.081783,2509,15/07/2016,2016,7,-86.54,-11.101,,,2.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42597,Duitama,5.78755,-73.081783,2509,15/08/2016,2016,8,-46.71,-6.478,,,5.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42628,Duitama,5.78755,-73.081783,2509,15/09/2016,2016,9,-62.46,-8.365,,,4.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42658,Duitama,5.78755,-73.081783,2509,15/10/2016,2016,10,-46.47,-7.442,,,13.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42689,Duitama,5.78755,-73.081783,2509,15/11/2016,2016,11,-69.1,-10.09,,,11.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42719,Duitama,5.78755,-73.081783,2509,15/12/2016,2016,12,-41.9,-6.59,,,10.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42750,Duitama,5.78755,-73.081783,2509,15/01/2017,2017,1,-36.3,-5.29,,,6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42781,Duitama,5.78755,-73.081783,2509,15/02/2017,2017,2,-38,-5.42,,,5.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42809,Duitama,5.78755,-73.081783,2509,15/03/2017,2017,3,-62.5,-8.34,,,4.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42840,Duitama,5.78755,-73.081783,2509,15/04/2017,2017,4,-58.3,-8.37,,,8.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42870,Duitama,5.78755,-73.081783,2509,15/05/2017,2017,5,-122.2,-16.23,,,7.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42901,Duitama,5.78755,-73.081783,2509,15/06/2017,2017,6,-103.3,-12.52,,,-3.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42931,Duitama,5.78755,-73.081783,2509,15/07/2017,2017,7,-80.4,-10.19,,,1.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42962,Duitama,5.78755,-73.081783,2509,15/08/2017,2017,8,-37.1,-5.69,,,8.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama42993,Duitama,5.78755,-73.081783,2509,15/09/2017,2017,9,-44,-6.18,,,5.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43023,Duitama,5.78755,-73.081783,2509,15/10/2017,2017,10,-34.2,-1.37,,,-23.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43054,Duitama,5.78755,-73.081783,2509,15/11/2017,2017,11,-48,-6.54,,,4.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43084,Duitama,5.78755,-73.081783,2509,15/12/2017,2017,12,-30.4,-4.91,,,8.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43115,Duitama,5.78755,-73.081783,2509,15/01/2018,2018,1,-42.7,-5.77,,,3.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43146,Duitama,5.78755,-73.081783,2509,15/02/2018,2018,2,-5.5,-1.33,,,5.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43174,Duitama,5.78755,-73.081783,2509,15/03/2018,2018,3,-34,-4.9,,,5.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43205,Duitama,5.78755,-73.081783,2509,15/04/2018,2018,4,-64.8,-9.04,,,7.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43235,Duitama,5.78755,-73.081783,2509,15/05/2018,2018,5,-108,-14.39,,,7.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43296,Duitama,5.78755,-73.081783,2509,15/07/2018,2018,7,-82.5,-10.88,,,4.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43358,Duitama,5.78755,-73.081783,2509,15/09/2018,2018,9,-47.7,-6.58,,,4.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43511,Duitama,5.78755,-73.081783,2509,15/02/2019,2019,2,-6,-1.66,,,7.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43539,Duitama,5.78755,-73.081783,2509,15/03/2019,2019,3,-14.7,-3.22,,,11.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43570,Duitama,5.78755,-73.081783,2509,15/04/2019,2019,4,-52.5,-7.04,,,3.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43600,Duitama,5.78755,-73.081783,2509,15/05/2019,2019,5,-120.5,-15.58,,,4.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43631,Duitama,5.78755,-73.081783,2509,15/06/2019,2019,6,-88.2,-11.63,,,4.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43661,Duitama,5.78755,-73.081783,2509,15/07/2019,2019,7,-57.9,-7.85,,,4.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43692,Duitama,5.78755,-73.081783,2509,15/08/2019,2019,8,-46.8,-6.07,,,1.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43723,Duitama,5.78755,-73.081783,2509,15/09/2019,2019,9,-54.4,-7.98,,,9.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43753,Duitama,5.78755,-73.081783,2509,15/10/2019,2019,10,-55.3,-8.08,,,9.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43784,Duitama,5.78755,-73.081783,2509,15/11/2019,2019,11,-53.3,-8.25,,,12.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43814,Duitama,5.78755,-73.081783,2509,15/12/2019,2019,12,24,3.53,,,-4.2,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43845,Duitama,5.78755,-73.081783,2509,15/01/2020,2020,1,-11.8,-2.53,,,8.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43876,Duitama,5.78755,-73.081783,2509,15/02/2020,2020,2,27.4,3.51,,,-0.7,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43905,Duitama,5.78755,-73.081783,2509,15/03/2020,2020,3,23.3,3.89,,,-7.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43936,Duitama,5.78755,-73.081783,2509,15/04/2020,2020,4,-22.8,-1.94,,,-7.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43966,Duitama,5.78755,-73.081783,2509,15/05/2020,2020,5,-88.6,-12.58,,,12,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama43997,Duitama,5.78755,-73.081783,2509,15/06/2020,2020,6,-102.2,-13.75,,,7.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama44027,Duitama,5.78755,-73.081783,2509,15/07/2020,2020,7,-70.7,-9.32,,,3.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama44058,Duitama,5.78755,-73.081783,2509,15/08/2020,2020,8,-62,-8.6,,,6.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama44089,Duitama,5.78755,-73.081783,2509,15/09/2020,2020,9,-43.6,-7.06,,,12.9,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama44119,Duitama,5.78755,-73.081783,2509,15/10/2020,2020,10,-93.6,-13.64,,,15.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama44150,Duitama,5.78755,-73.081783,2509,15/11/2020,2020,11,-33.7,-5.48,,,10.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama44180,Duitama,5.78755,-73.081783,2509,15/12/2020,2020,12,-43.9,-6.93,,,11.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama44211,Duitama,5.78755,-73.081783,2509,15/01/2021,2021,1,-43.4,-6.67,,,10,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama44242,Duitama,5.78755,-73.081783,2509,15/02/2021,2021,2,-40.8,-5.95,,,6.8,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama44270,Duitama,5.78755,-73.081783,2509,15/03/2021,2021,3,-137.3,-18.48,,,10.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama44301,Duitama,5.78755,-73.081783,2509,15/04/2021,2021,4,-93.5,-12.38,,,5.5,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama44331,Duitama,5.78755,-73.081783,2509,15/05/2021,2021,5,-42.9,-6.5,,,9.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama44362,Duitama,5.78755,-73.081783,2509,15/06/2021,2021,6,-105.6,-14.37,,,9.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama44392,Duitama,5.78755,-73.081783,2509,15/07/2021,2021,7,-73.7,-10,,,6.3,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama44423,Duitama,5.78755,-73.081783,2509,15/08/2021,2021,8,-77.2,-10.95,,,10.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama44454,Duitama,5.78755,-73.081783,2509,15/09/2021,2021,9,-41,-6.32,,,9.6,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama44484,Duitama,5.78755,-73.081783,2509,15/10/2021,2021,10,-59.8,-9.02,,,12.4,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama44515,Duitama,5.78755,-73.081783,2509,15/11/2021,2021,11,-58.4,-5.79,,,-12.1,Lluvia,Lluvia,CO,IDEAM -RNI
IDEAM_RNI_Duitama44545,Duitama,5.78755,-73.081783,2509,15/12/2021,2021,12,-8.1,-2.52,,,12.1,Lluvia,Lluvia,CO,IDEAM -RNI
